pvalue,rsq,rsq_a,rsq_diff,coeff,size,var_name,var_descr
nan,1.0,"(nan,)",nan,0.068256770605143555,10.0,BRAIAGED,AGE OF DIAGNOSIS-BRAIN CANCER
nan,1.0,"(nan,)",nan,1.535451145045311,10.0,BRAIREMS,BRAIN CANCER IN REMISSION
0.56029844561948972,0.14251264322506219,"(0.13402266939560736,)",0.0084899738294548222,-0.025669830540957644,1123.0,CABREAST,CANCER DIAGNOSED - BREAST (>17)
0.0067964697274466961,0.16041388712138016,"(0.10823621908937553,)",0.052177668032004632,0.012076781810581598,189.0,BRSTAGED,AGE OF DIAGNOSIS-BREAST CANCER
0.19520835818221138,0.13304499627256228,"(0.078860308539597468,)",0.054184687732964809,0.21794705749837739,188.0,BRSTREMS,BREAST CANCER IN REMISSION
0.1971235551350331,0.18011140919575497,"(0.16556499871374408,)",0.014546410482010885,0.113281127455062,632.0,CACERVIX,CANCER DIAGNOSED - CERVIX (>17)
0.4236684892631235,0.43702481064054,"(0.24350208929822559,)",0.19352272134231441,0.0078698399753174657,44.0,CERVAGED,AGE OF DIAGNOSIS-CERVICAL CANCER
0.90895367893536405,0.43847108619043518,"(0.24544552206839731,)",0.19302556412203786,-0.041540278714051471,44.0,CERVREMS,CERVICAL CANCER IN REMISSION
0.74816225711983386,0.14233031150059083,"(0.13383853240653731,)",0.0084917790940535198,-0.022653456474035175,1123.0,CACOLON,CANCER DIAGNOSED - COLON (>17)
0.44422754521601571,0.095892083733924549,"(-0.091752955491109844,)",0.18764503922503439,0.0061403512688944636,65.0,COLOAGED,AGE OF DIAGNOSIS-COLON CANCER
0.040155253332693291,0.15498921370620089,"(-0.020390383449115923,)",0.17537959715531681,0.51966780973506166,65.0,COLOREMS,COLON CANCER IN REMISSION
0.00052061450745175409,0.15150040525248987,"(0.14309941916588087,)",0.0084009860866089969,-0.51650632562153742,1123.0,CALEUKEM,CANCER DIAGNOSED - LEUKEMIA (>17)
0.2396187247142964,0.89033859535800641,"(0.52480057988469442,)",0.36553801547331199,0.078273336025439288,14.0,LEUKAGED,AGE OF DIAGNOSIS-LEUKEMIA
0.36871105488350664,0.89657818390013633,"(0.37946910340081796,)",0.51710908049931836,-0.70725267258512781,13.0,LEUKREMS,LEUKEMIA IN REMISSION
0.070268774877417187,0.14477790819360159,"(0.13631036273017194,)",0.0084675454634296488,-0.19560356058985789,1123.0,CALUNG,CANCER DIAGNOSED - LUNG (>17)
0.19832136300758002,0.54313692457654894,"(0.12434577210505215,)",0.41879115247149679,0.028966434965363275,24.0,LUNGAGED,AGE OF DIAGNOSIS-LUNG CANCER
0.31890007472391524,0.39400025417481621,"(-0.050399559430318597,)",0.44439981360513481,-0.69041186391180154,27.0,LUNGREMS,LUNG CANCER IN REMISSION
0.089960079681673286,0.14446853758471123,"(0.13599792904594599,)",0.0084706085387652452,-0.20635730402427579,1123.0,CALYMPH,CANCER DIAGNOSED - LYMPHOMA (>17)
0.40921756837374612,0.5720170753302215,"(0.048926834067158809,)",0.52309024126306269,-0.0360762681732942,21.0,LYMPAGED,AGE OF DIAGNOSIS-LYMPHOMA
0.15668852947751352,0.63359969234558799,"(0.18577709410130661,)",0.44782259824428139,1.4468213978050102,21.0,LYMPREMS,LYMPHOMA IN REMISSION
0.79397656897819235,0.14230337053667397,"(0.13381132470040336,)",0.0084920458362706119,0.018521572847504719,1123.0,CAMELANO,CANCER DIAGNOSED - MELANOMA (>17)
0.71600105297052052,0.48143729442964833,"(0.37381107251882062,)",0.10762622191082771,-0.0020656093860769416,65.0,MELAAGED,AGE OF DIAGNOSIS-MELANOMA
0.65567492008832717,0.48209333171093438,"(0.37460326848112835,)",0.10749006322980603,0.14260167117738781,65.0,MELAREMS,MELANOMA IN REMISSION
0.12279276610506765,0.14408806319907774,"(0.13561368758718739,)",0.0084743756118903502,-0.065220062699089337,1123.0,CAOTHER,CANCER DIAGNOSED - OTHER (>17)
0.0051045138671658831,0.28675491966814171,"(0.24791484103620876,)",0.038840078631932951,0.0089036805615458747,214.0,OTHRAGED,AGE OF DIAGNOSIS-OTHER CANCER
0.022307139104434208,0.28284064566209832,"(0.24417028832034871,)",0.038670357341749617,0.36283113633223946,216.0,OTHRREMS,OTHER CANCER IN REMISSION
0.038252332682179591,0.12344367077888541,"(0.10331398472161557,)",0.020129686057269836,0.11794167700998498,491.0,CAPROSTA,CANCER DIAGNOSED - PROSTATE (>17)
0.60410682450345465,0.08528635678012142,"(0.010197923381474738,)",0.075088433398646681,0.004300971915597869,146.0,PRSTAGED,AGE OF DIAGNOSIS-PROSTATE CANCER
0.67295531978745504,0.08489592312820804,"(0.010880152204754356,)",0.074015770923453683,0.085902179119161759,148.0,PRSTREMS,PROSTATE CANCER IN REMISSION
0.71182725089712573,0.14235608901185781,"(0.13386456514068812,)",0.0084915238711696928,0.016692882630333028,1123.0,CASKINNM,CANCER DIAGNOSED - SKIN-NONMELANO (>17)
0.64465157314356758,0.25568732219519819,"(0.20752591363135808,)",0.048161408563840102,-0.0015982466844944123,182.0,SKNMAGED,AGE OF DIAGNOSIS-SKIN-NONMELANOMA CANCER
0.65985810341963624,0.25319389759286726,"(0.20570911651495716,)",0.047484781077910099,0.08707496499163063,185.0,SKNMREMS,SKIN-NONMELANOMA CANCER IN REMISSION
0.17802276340830933,0.14365072417389535,"(0.13517201847264682,)",0.0084787057012485345,0.068993778221173363,1123.0,CASKINDK,CANCER DIAGNOSED-SKIN-UNKNOWN TYPE (>17)
0.96976237570782597,0.23815412822834769,"(0.16528191440671147,)",0.072872213821636223,-0.0001475097931467837,127.0,SKDKAGED,AGE OF DIAGNOSIS-SKIN-UNKNWN TYPE CANCER
0.14221862549167649,0.22671536128729897,"(0.15462950513611495,)",0.072085856151184013,0.30740024579918235,130.0,SKDKREMS,SKIN-UNKNOWN TYPE CANCER IN REMISSION
0.77883479624124408,0.1423116117808797,"(0.13381964754108644,)",0.0084919642397932593,-0.047180623841005409,1123.0,CATHROAT,CANCER DIAGNOSED - THROAT (>17)
nan,1.0,"(nan,)",nan,0.0016375114556483536,11.0,THRTAGED,AGE OF DIAGNOSIS-THROAT CANCER
nan,1.0,"(nan,)",nan,-0.69600671681322579,10.0,THRTREMS,THROAT CANCER IN REMISSION
0.73471990393611808,0.14233937864226276,"(0.13384768932188906,)",0.0084916893203736965,0.03674039982315086,1123.0,CATHYROD,CANCER DIAGNOSED - THYROID (>17)
0.7361170978761491,0.64192772504230233,"(0.33894349238578891,)",0.30298423265651342,-0.0046790130283470704,25.0,THYRAGED,AGE OF DIAGNOSIS-THYROID CANCER
0.85957227276179271,0.70140037267803457,"(0.46678637978220461,)",0.23461399289582996,0.12806609958390164,26.0,THYRREMS,THYROID CANCER IN REMISSION
0.0,0.25160284039704439,"(0.25038178303192526,)",0.001221057365119127,1.23649140609375,6754.0,DIABDX,DIABETES DIAGNOSIS (>17)
8.9607196041749242e-06,0.22900826546941533,"(0.22386208277533992,)",0.0051461826940754074,-0.0064809312631829395,1660.0,DIABAGED,AGE OF DIAGNOSIS-DIABETES
3.0126099374679343e-11,0.25622268175516383,"(0.25489549546238499,)",0.0013271862927788369,-0.11240677977160513,6738.0,JTPAIN31,JOINT PAIN LAST 12 MONTHS (>17) - RD 3/1
1.3311164200916509e-13,0.25878827756820022,"(0.25746684826064092,)",0.0013214293075592964,-0.1238239437558584,6744.0,JTPAIN53,JOINT PAIN LAST 12 MONTHS (>17) - RD 5/3
0.0,0.25160284039704506,"(0.25038178303192593,)",0.001221057365119127,1.2348506978567937,6754.0,ARTHDX,ARTHRITIS DIAGNOSIS (>17)
0.077950354031035271,0.16699224439860116,"(0.16396912156401999,)",0.0030231228345811711,-0.024850715038163867,3043.0,ARTHTYPE,TYPE OF ARTHRITIS DIAGNOSED (>17)
0.027245924264032537,0.17359932048552962,"(0.17039734532714323,)",0.0032019751583863831,-0.0022130965532952433,2851.0,ARTHAGED,AGE OF DIAGNOSIS-ARTHRITIS
2.3761087460632162e-12,0.2570396642806575,"(0.25571708246362257,)",0.0013225818170349291,-0.16794754327322689,6754.0,ASTHDX,ASTHMA DIAGNOSIS
0.5491845687439405,0.29578290708694666,"(0.28371061406558007,)",0.012072293021366587,0.00066902936378949096,713.0,ASTHAGED,AGE OF DIAGNOSIS-ASTHMA
0.66657605424085109,0.2861092013946066,"(0.27338009354428761,)",0.012729107850318999,-0.028151310611583602,686.0,ASSTIL31,DOES PERSON STILL HAVE ASTHMA-RD3/1
0.30969182450486626,0.28401831697553725,"(0.272531979814717,)",0.011486337160820259,-0.070252344016932811,761.0,ASSTIL53,DOES PERSON STILL HAVE ASTHMA - RD 5/3
0.5967397961661971,0.28619462766179227,"(0.27341005382886918,)",0.012784573832923085,-0.023867316646377812,683.0,ASATAK31,ASTHMA ATTACK LAST 12 MOS - RD3/1
0.0014100879054208184,0.29400356671449213,"(0.28266225854926308,)",0.011341308165229047,-0.13554456990286343,760.0,ASATAK53,ASTHMA ATTACK LAST 12 MOS - RD 5/3
0.036252164559284074,0.28808411591244276,"(0.25632578651076743,)",0.031758329401675334,-0.047874479206368205,282.0,ASTHEP31,WHEN WAS LAST EPISODE OF ASTHMA - RD 3/1
0.56839731248985848,0.41650783384908807,"(0.34852816400626341,)",0.067979669842824664,-0.019319900399971585,116.0,ASTHEP53,WHEN WAS LAST EPISODE OF ASTHMA - RD 5/3
0.00040716218476186523,0.29489814359427768,"(0.28358634910648528,)",0.011311794487792404,-0.14716416340492353,761.0,ASACUT53,USED ACUTE PRES INHALER LAST 3 MOS-RD5/3
0.045302897892035392,0.29486442313015515,"(0.27614400958493801,)",0.018720413545217141,-0.12186910740549325,465.0,ASMRCN53,USED>3ACUTE CN PRES INH LAST 3 MOS-RD5/3
0.0018918416016516556,0.2934006379471269,"(0.28194226991383697,)",0.011458368033289923,-0.12750248969884315,753.0,ASPREV53,EVER USED PREV DAILY ASTHMA MEDS -RD 5/3
0.00018444158101426752,0.34302394281918835,"(0.31583872665998225,)",0.027185216159206105,-0.24251500656018118,303.0,ASDALY53,NOW TAKE PREV DAILY ASTHMA MEDS - RD 5/3
0.050987487163735058,0.28726091561069123,"(0.27582659874883064,)",0.011434316861860583,-0.097238176518019914,761.0,ASPKFL53,HAVE PEAK FLOW METER AT HOME - RD 5/3
0.075490267137173162,0.31218983113523091,"(0.25487231706316682,)",0.057317514072064091,-0.1778100652466805,157.0,ASEVFL53,EVER USED PEAK FLOW METER - RD 5/3
0.0079576884534351619,0.41097495437359555,"(0.3215027955442683,)",0.089472158829327242,-0.20007092761605949,92.0,ASWNFL53,WHEN LAST USED PEAK FLOW METER - RD 5/3
nan,1.0,"(nan,)",nan,-0.30154317825691812,3.0,ADHDADDX,ADHDADD DIAGNOSIS (5-17)
nan,-inf,"(nan,)",nan,0.0014763518299114934,1.0,ADHDAGED,AGE OF DIAGNOSIS-ADHD/ADD
7.6153330413356233e-12,0.30715750236504602,"(0.29316068423100661,)",0.013996818134039413,-0.94092419374590275,607.0,PREGNT31,PREGNANT DURING REF PERIOD - RD 3/1
4.1301386177796442e-09,0.2994080600555723,"(0.28460682188773234,)",0.014801238167839958,-0.7546587153582256,581.0,PREGNT42,PREGNANT DURING REF PERIOD - RD 4/2
0.044271907876896749,0.27103059451841283,"(0.25509683702154751,)",0.01593375749686532,-0.25961547432100351,562.0,PREGNT53,PREGNANT DURING REF PERIOD - RD 5/3
0.00034409093228583606,0.2526370473849866,"(0.25130623340199498,)",0.0013308139829916188,-0.13312749703848831,6752.0,IADLHP31,IADL SCREENER - RD 3/1
7.3293819447800235e-07,0.25430674460540281,"(0.25297890381823329,)",0.0013278407871695208,-0.17387154712677327,6752.0,IADLHP42,IADL SCREENER - RD 4/2
3.5177630118062662e-13,0.25734858552076456,"(0.2560261612777387,)",0.0013224242430258659,-0.24483916110099241,6752.0,IADLHP53,IADL SCREENER - RD 5/3
0.89459327669739719,0.12594778754421709,"(0.10079520589081326,)",0.025152581653403838,-0.019807081182063035,430.0,IADL3M31,IADL HELP 3+ MONTHS - RD 3/1
0.53613393108922047,0.12081018548066802,"(0.095630524921641813,)",0.025179660559026207,-0.087685104328396601,432.0,IADL3M42,IADL HELP 3+ MONTHS - RD 4/2
0.97365768610628733,0.08014387035225623,"(0.054826729169290767,)",0.025317141182965464,0.0041014079496498185,449.0,IADL3M53,IADL HELP 3+ MONTHS - RD 5/3
6.5261434843578162e-06,0.25331348938736564,"(0.25198387993086591,)",0.0013296094564997363,-0.20922665233842519,6752.0,ADLHLP31,ADL SCREENER - RD 3/1
4.1064675605998356e-10,0.25591348312817375,"(0.25458850342755612,)",0.0013249797006176234,-0.27480185748753805,6752.0,ADLHLP42,ADL SCREENER - RD 4/2
1.0639345138888103e-09,0.2556172121168736,"(0.25429170485250241,)",0.0013255072643711951,-0.25219858548121249,6752.0,ADLHLP53,ADL SCREENER - RD 5/3
0.94115764301103844,0.132828879180931,"(0.085528636227163668,)",0.047300242953767335,-0.011638069970643594,233.0,ADL3MO31,ADL HELP 3+ MONTHS - RD 3/1
0.92676000036535888,0.12009904525681836,"(0.07419116935717418,)",0.045907875899644179,0.015358171900595907,243.0,ADL3MO42,ADL HELP 3+ MONTHS - RD 4/2
0.6480534784117451,0.07608365517678084,"(0.033276720281496641,)",0.042806934895284199,0.07014982873735387,272.0,ADL3MO53,ADL HELP 3+ MONTHS - RD 5/3
0.0,0.2516028403970445,"(0.25038178303192538,)",0.001221057365119127,1.2652434822437348,6754.0,AIDHLP31,USED ASSISTIVE DEVICES - RD 3/1
4.1979114160502735e-16,0.25880694231606283,"(0.2574871149392699,)",0.0013198273767929258,-0.23494343405547968,6752.0,AIDHLP53,USED ASSISTIVE DEVICES - RD 5/3
0.00016253626224179351,0.25342980130840054,"(0.25210000430909829,)",0.0013297969993022463,-0.094244935281038084,6750.0,WLKLIM31,LIMITATION IN PHYSICAL FUNCTIONING-RD3/1
1.881171202958629e-17,0.25970362133313707,"(0.25838441186714323,)",0.0013192094659938425,-0.1856372958440754,6747.0,WLKLIM53,LIMITATION IN PHYSICAL FUNCTIONING-RD5/3
0.0066404799370940789,0.1713658945608727,"(0.16451767881344193,)",0.0068482157474307748,0.045585286125946506,1465.0,LFTDIF31,DIFFICULTY LIFTING 10 POUNDS - RD 3/1
0.021449501672448128,0.1471679878716311,"(0.14057392592218498,)",0.0065940619494461172,0.035775228326538996,1565.0,LFTDIF53,DIFFICULTY LIFTING 10 POUNDS - RD 5/3
0.00025500046397067944,0.17484901993597224,"(0.16802489053502934,)",0.0068241294009429021,0.056792797017786618,1464.0,STPDIF31,DIFFICULTY WALKING UP 10 STEPS - RD 3/1
8.3220934841667285e-07,0.15785312678600272,"(0.15132907095735981,)",0.0065240558286429051,0.070244266972873823,1562.0,STPDIF53,DIFFICULTY WALKING UP 10 STEPS - RD 5/3
0.013456531813177032,0.17043985988300814,"(0.16355554336751443,)",0.0068843165154937047,0.043253348599500197,1459.0,WLKDIF31,DIFFICULTY WALKING 3 BLOCKS - RD 3/1
0.0009970272918183678,0.15050951743478336,"(0.14391580088188383,)",0.0065937165528995312,0.051132081814769643,1559.0,WLKDIF53,DIFFICULTY WALKING 3 BLOCKS - RD 5/3
0.032765419117332668,0.16857335724196276,"(0.16163033726068488,)",0.006943019981277887,0.038887975502826244,1450.0,MILDIF31,DIFFICULTY WALKING A MILE - RD 3/1
0.00086808416591989596,0.15071259179702967,"(0.14410763463666965,)",0.0066049571603600254,0.053967027784933931,1556.0,MILDIF53,DIFFICULTY WALKING A MILE - RD 5/3
0.0021586956036236003,0.17222407800722495,"(0.16538295468497066,)",0.0068411233222542833,0.050710157469459817,1465.0,STNDIF31,DIFFICULTY STANDING 20 MINUTES - RD 3/1
2.6211374143966849e-05,0.15434991360468553,"(0.14779448657836525,)",0.0065554270263202818,0.06431490561878106,1561.0,STNDIF53,DIFFICULTY STANDING 20 MINUTES - RD 5/3
0.0010735521760147694,0.17343458641772702,"(0.16660816868683415,)",0.0068264177308928753,0.057088360086926151,1466.0,BENDIF31,DIFFICULTY BENDING/STOOPING - RD 3/1
2.1834648158349218e-07,0.15910075916389266,"(0.15259057149290334,)",0.0065101876709893203,0.083937594929815479,1563.0,BENDIF53,DIFFICULTY BENDING/STOOPING - RD 5/3
0.0090548379406241736,0.17139165248704413,"(0.16453893010926646,)",0.0068527223777776758,0.045048887601988066,1464.0,RCHDIF31,DIFFICULTY REACHING OVERHEAD - RD 3/1
9.9665758951327879e-05,0.15231287182872022,"(0.14573315285197019,)",0.0065797189767500264,0.06318963635922141,1559.0,RCHDIF53,DIFFICULTY REACHING OVERHEAD - RD 5/3
0.039789569429584136,0.16974488863492565,"(0.16288799852041713,)",0.0068568901145085182,0.046753494177464522,1466.0,FNGRDF31,DIFFICULTY USING FINGERS TO GRASP-RD 3/1
0.18146133326696354,0.14550963989959709,"(0.13888995989881925,)",0.0066196800007778389,0.028447610170079872,1562.0,FNGRDF53,DIFFICULTY USING FINGERS TO GRASP-RD 5/3
0.87361203260192444,0.16750907317569863,"(0.16055716564480682,)",0.0069519075308918099,-0.0095870790560064201,1450.0,WLK3MO31,PHYS FUNCTIONING HELP 3+ MONTHS - RD 3/1
0.39502986102381432,0.14519166290417529,"(0.13850912215814926,)",0.0066825407460260333,0.047715285391997764,1548.0,WLK3MO53,PHYS FUNCTIONING HELP 3+ MONTHS - RD 5/3
0.0,0.25160284039704517,"(0.25038178303192604,)",0.001221057365119127,1.2191029032978993,6754.0,ACTLIM31,ANY LIMITATION WORK/HOUSEWRK/SCHL-RD 3/1
7.2105081619664907e-21,0.2611496771223154,"(0.25983284898114034,)",0.0013168281411750637,-0.2289325666939081,6746.0,ACTLIM53,ANY LIMITATION WORK/HOUSEWRK/SCHL-RD 5/3
0.11314083171557977,0.12125460106405561,"(0.11286380298393806,)",0.0083907980801175563,0.095228426602538357,1164.0,WRKLIM31,WORK LIMITATION - RD 3/1
0.28917742200258428,0.13034928142817181,"(0.12245532634279965,)",0.0078939550853721618,0.062935421031691002,1335.0,WRKLIM53,WORK LIMITATION - RD 5/3
0.054903037220670053,0.12215100231114917,"(0.11376876361793964,)",0.0083822386932095316,-0.07328208104027456,1164.0,HSELIM31,HOUSEWORK LIMITATION - RD 3/1
0.022773586905678975,0.13301845299682036,"(0.12514872639769914,)",0.0078697265991212184,-0.081434247622310676,1335.0,HSELIM53,HOUSEWORK LIMITATION - RD 5/3
0.86240847515890673,0.11936018321015074,"(0.11095129607066434,)",0.0084088871394863984,-0.0060273122680460367,1164.0,SCHLIM31,SCHOOL LIMITATION - RD 3/1
0.0092449859403354873,0.13406042389600259,"(0.12620015542909779,)",0.0078602684669047962,-0.086240474801779141,1335.0,SCHLIM53,SCHOOL LIMITATION - RD 5/3
0.53511980356462785,0.11997015554399793,"(0.11153046217955498,)",0.0084396933644429462,-0.022652144841731864,1159.0,UNABLE31,COMPLETELY UNABLE TO DO ACTIVITY-RD 3/1
0.34676917404775098,0.13064426348299607,"(0.12274102951465971,)",0.007903233968336365,-0.033893334332454284,1333.0,UNABLE53,COMPLETELY UNABLE TO DO ACTIVITY-RD 5/3
1.4560732341655568e-06,0.25428844626571034,"(0.25296057289506013,)",0.0013278733706502122,-0.15710544927942668,6752.0,SOCLIM31,SOCIAL LIMITATIONS - RD 3/1
1.6568143579141198e-16,0.25889430105657218,"(0.25757423746931951,)",0.0013200635872526734,-0.23521949396546335,6750.0,SOCLIM53,SOCIAL LIMITATIONS - RD 5/3
0.0,0.25160284039704439,"(0.25038178303192526,)",0.001221057365119127,1.283084543994031,6754.0,COGLIM31,COGNITIVE LIMITATIONS - RD 3/1
2.4075843557579256e-08,0.25428524831373878,"(0.25295519822155155,)",0.0013300500921872294,-0.16849504180128264,6741.0,COGLIM53,COGNITIVE LIMITATIONS - RD 5/3
0.0,0.25160284039704461,"(0.25038178303192549,)",0.001221057365119127,1.2535280042103987,6754.0,WRGLAS42,WEARS EYEGLASSES OR CONTACTS - RD 4/2
0.0066779381542786953,0.25272338069069078,"(0.25139272043965766,)",0.0013306602510331222,-0.069493348984253939,6752.0,SEEDIF42,DIFFCLTY SEEING W/GLASSES/CNTCTS-RD 4/2
0.28973965154321552,0.23487345126184977,"(0.22074803805437615,)",0.014125413207473625,-0.12912666457190225,663.0,BLIND42,PERSON IS BLIND - RD 4/2
0.016373666706241394,0.24022531168625672,"(0.22547240511705779,)",0.01475290656919892,0.14030241737089005,631.0,READNW42,CAN READ NEWSPRNT W/GLASSES/CNTCTS-RD4/2
0.87700664045209542,0.18608458627382474,"(0.11632040795443832,)",0.069764178319386416,-0.023228265375241558,153.0,RECPEP42,CAN RECGNZE PEOPLE W/GLASSES/CNTCTS-R4/2
0.00068870146759544132,0.2531820970623595,"(0.25185106857056516,)",0.0013310284917943394,0.054827461566150419,6746.0,VISION42,VISION IMPAIRMENT (SUMMARY) - RD 4/2
0.00022191648827321687,0.25311528879047174,"(0.25178572099125573,)",0.0013295677992160027,-0.13302366690899853,6754.0,HEARAD42,PERSON WEARS HEARING AID - RD 4/2
0.011250594681679363,0.25259061134311711,"(0.25125951715138617,)",0.0013310941917309416,-0.06131358287337773,6751.0,HEARDI42,ANY DIFFCLTY HEARING W/HEARING AID-RD4/2
0.52625571151093631,0.21578148758599403,"(0.20339909002156231,)",0.012382397564431713,0.064804311077310939,773.0,DEAF42,PERSON IS DEAF - RD 4/2
0.6329382445408438,0.21339197530620946,"(0.20035427323946153,)",0.013037702066747925,0.036383408728273413,737.0,HEARMO42,CAN HEAR MOST CONVERSATION - RD 4/2
0.70085509961589187,0.27944860427708751,"(0.1099070994011081,)",0.16954150487597941,-0.10234893747924567,64.0,HEARSM42,CAN HEAR SOME CONVERSATION - RD 4/2
0.075984438350477121,0.25189495455293642,"(0.25056183002882515,)",0.0013331245241112732,0.030582718191478474,6747.0,HEARNG42,HEARING IMPAIRMENT (SUMMARY) - RD 4/2
9.4522885271663682e-21,0.26083936478692427,"(0.25952061253855119,)",0.0013187522483730785,-0.17789477740482809,6739.0,ANYLIM12,"ANY LIMITATION IN P16R3,4,5/P17R1,2,3"
1.4272562186005739e-25,0.26346195368345404,"(0.26214709849812246,)",0.0013148551853315871,-0.071638702880846297,6735.0,DENTCK53,HOW OFTEN DENTAL CHECK-UP - RD 5/3
5.4654089184680904e-27,0.2653582486725321,"(0.26404168639416736,)",0.0013165622783647413,-0.19528358176433755,6709.0,BPCHEK53,TIME SNCE LST BLOOD PRES CHK (>17)-RD5/3
2.6464669592910683e-56,0.27364342299526434,"(0.27227702090652683,)",0.0013664020887375061,-0.034003547303228743,6392.0,BPMONT53,# MOS SNCE LST BLOOD PRES CHK (>17)-R5/3
8.2070568214555784e-17,0.26015727999448857,"(0.25881495876073191,)",0.0013423212337566603,-0.087466041109983475,6627.0,CHOLCK53,HOW LNG CHOLEST LST CHCK (>17) - RD 5/3
1.2692055789518395e-12,0.25658396454079102,"(0.25524668490872526,)",0.0013372796320657576,-0.056460449421353059,6684.0,CHECK53,HOW LNG LST ROUTNE CHECKUP (>17)-RD 5/3
0.020138753458017376,0.25368714867104558,"(0.25234506052239469,)",0.0013420881486508884,-0.038199034816699853,6686.0,NOFAT53,RESTRICT HGH FAT/CHOLES FOOD (>17)-RD5/3
0.003729474593657156,0.25427885904651948,"(0.25293622533437521,)",0.00134263371214427,-0.047281192373884715,6678.0,EXRCIS53,ADVISED TO EXERCISE MORE (>17) - RD 5/3
1.6650741388699486e-24,0.26277000646381687,"(0.26144086585047044,)",0.0013291406133464356,-0.03670462863929036,6669.0,FLUSHT53,HOW LNG LAST FLU VACINATION (>17)-RD 5/3
2.1288925297673095e-14,0.25809248998692058,"(0.2567668660857656,)",0.001325623901154982,-0.12543158156507506,6729.0,ASPRIN53,TKE ASPIRN EVERY (OTHR) DAY (>17)-RD 5/3
5.5250284616101696e-08,0.25421723351296488,"(0.25204135381497206,)",0.0021758796979928219,-0.17379139450616532,4126.0,NOASPR53,TAKING ASPIRIN UNSAFE (>17) - RD 5/3
0.015979346071871292,0.30486774196779742,"(0.28649420210791543,)",0.018373539859881993,0.12298676616420984,467.0,STOMCH53,TKE ASPRN UNSAFE B/C STOMCH (>17)-RD 5/3
0.013100391669358794,0.25253903747795092,"(0.25120686288263472,)",0.0013321745953162045,0.059107734990132881,6746.0,LSTETH53,LOST ALL UPPR AND LOWR TEETH (>17)-RD5/3
2.8456811269447993e-12,0.24199157071547772,"(0.23838486922800184,)",0.0036067014874758829,-0.043787587342005878,2535.0,PSA53,HOW LONG SINCE LAST PSA (>39) - RD 5/3
0.00090435722220778988,0.25037566783146559,"(0.24782953367182159,)",0.0025461341596439979,-0.073753455819538169,3546.0,HYSTER53,HAD A HYSTERECTOMY (>17) - RD 5/3
0.071642063044692408,0.25005257990771912,"(0.24742885715520968,)",0.0026237227525094386,-0.01195270079023503,3443.0,PAPSMR53,HOW LNG LST PAP SMEAR TST (>17) - RD 5/3
5.9327974477567686e-05,0.25210351700564326,"(0.24950515053316713,)",0.0025983664724761324,-0.028077968402516914,3467.0,BRSTEX53,HOW LNG SNCE LST BREAST EXAM (>17)-RD5/3
5.5330810622568315e-09,0.25556470319548563,"(0.25290679675048278,)",0.0026579064450028556,-0.034481698403751322,3374.0,MAMOGR53,HOW LNG SNCE LST MAMMOGRAM (>29) - RD5/3
0.00030528371950988705,0.23951964361346034,"(0.23793117289515942,)",0.0015884707183009272,-0.013092285559901306,5758.0,BSTST53,MST RCNT BLD STOOL TST HME KIT(>39)-R5/3
0.268868230951609,0.22277326576123979,"(0.2178411024556528,)",0.0049321633055869896,-0.035275017890192731,1904.0,BSTSRE53,RSN HAVE BLD STOOL TST (>39)-R5/3
3.8904901541434753e-24,0.24952633818546621,"(0.2479908422022139,)",0.0015354959832523107,-0.036649296518873081,5878.0,CLNTST53,MOST RECENT COLONOSCOPY (>39) - R5/3
0.35811493181326226,0.20257885231021011,"(0.19984170878267082,)",0.0027371435275392875,0.021285714905168365,3509.0,CLNTRE53,RSN HAVE COLONOSCOPY (>39)-R5/3
0.00029196404721724538,0.23497137580351135,"(0.23338828501365838,)",0.00158309078985297,-0.026638875414423571,5812.0,SGMTST53,MOST RECENT SIGMOIDOSCOPY (>39) - R5/3
0.65342154624761806,0.23336653500955351,"(0.21610649452196373,)",0.017260040487589778,0.022844410322209879,546.0,SGMTRE53,RSN HAVE SIGMOIDOSCOPY (>39)-R5/3
0.019544135432818084,0.25278961409952938,"(0.25145471390140439,)",0.0013349001981249886,0.036806089354690014,6730.0,PHYEXE53,MOD/VIG PHYS EXEC 5X WK (>17) - RD 5/3
0.0041978155719911382,0.25160284039704495,"(0.25038178303192582,)",0.001221057365119127,0.0034767273434901866,6754.0,BMINDX53,ADULT BODY MASS INDEX (>17) - RD 5/3
0.31375317629496718,0.25161825295527085,"(0.25028522921109142,)",0.001333023744179429,-0.010646199565685858,6750.0,SEATBE53,WEARS SEAT BELT (>15) - RD 5/3
1.4297629177282838e-07,0.25467008396293045,"(0.25334328393438199,)",0.0013268000285484582,-0.20186263353283232,6754.0,SAQELIG,ELIGIBILITY STATUS FOR SAQ
0.0001868655803530427,0.25913589000350135,"(0.25776116148642114,)",0.0013747285170802037,-0.0027518472849080403,6480.0,ADPRX42,SAQ: RELATIONSHIP OF PROXY TO ADULT
1.2068334039849705e-67,0.29304977628526296,"(0.29170597734900805,)",0.0013437989362549141,-0.27922683530793974,6326.0,ADILCR42,SAQ 12MOS: ILL/INJURY NEEDING IMMED CARE
5.1357292920508044e-09,0.26100403895141755,"(0.25709745237318726,)",0.0039065865782302867,0.095665028712034042,2283.0,ADILWW42,SAQ 12 MOS: GOT CARE WHEN NEEDED ILL/INJ
